ID,group,focal,anr_year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year,end_year,max_hole_size,activity,tot_pubs
8283447200,2440,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,20,20,136,136,153,2012,2018,1,6,6
6602469769,5965,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2017,2017,0,0,1
57203245945,2446,1,2012,0,0,0,0,0,2,2,5,5,5,8,9,10,11,12,16,16,27,31,36,40,41,41,42,42,47,52,61,66,1995,2018,1,23,59
57200217669,2446,0,2009,0,0,0,0,3,3,3,3,7,15,23,24,24,24,24,25,41,44,72,74,77,77,120,137,144,146,146,154,166,1994,2018,3,24,67
57203254757,2449,1,2010,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,42,42,134,134,134,134,134,1998,2014,13,16,4
57203079832,2449,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,2013,2015,1,2,3
14048114400,245,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,7,7,7,12,18,18,23,29,29,29,36,2005,2018,2,13,32
7102148175,245,0,2010,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1998,1998,0,0,1
57203257714,2451,1,2010,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,43,50,59,61,61,61,61,1996,2015,15,19,19
7003275520,2451,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,2008,2008,0,0,1
57203316118,2457,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2008,2008,0,0,1
6604044238,2457,0,2008,0,0,0,0,0,0,1,3,18,18,18,21,22,25,25,25,27,29,30,35,39,41,43,48,48,50,52,54,64,1996,2018,1,22,80
14049329100,246,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,8,11,11,11,15,15,15,15,15,15,2006,2013,2,7,9
6602752800,246,0,2015,0,0,0,0,0,0,0,0,0,0,0,2,4,5,9,10,10,10,10,13,14,14,16,18,18,18,21,21,22,2001,2018,3,17,19
57203360547,2461,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,14,2015,2018,2,3,3
6602260408,2461,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,15,15,15,16,16,16,16,16,16,2008,2014,2,6,8
57203362143,2462,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,6,9,11,11,18,19,19,19,23,24,27,30,2002,2018,4,16,23
7102909873,2462,0,2004,0,0,0,0,3,3,4,5,5,5,5,5,6,13,13,15,28,29,31,31,32,32,33,33,42,42,42,44,54,1994,2018,2,24,32
57203479876,2478,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,7,9,16,23,41,52,66,78,86,98,103,110,2002,2018,2,16,73
7004396547,2478,0,2009,0,0,0,0,0,0,0,0,0,6,6,6,6,6,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,1999,2013,8,14,3
57203488411,2479,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,6,6,9,10,11,11,2007,2017,5,10,9
6602510084,2479,0,2010,0,0,0,1,1,1,4,4,4,5,8,10,10,13,13,14,15,15,22,38,42,44,44,50,56,59,60,72,72,1993,2018,2,25,65
57203526191,2483,1,2010,0,0,0,0,0,0,0,0,1,3,3,3,5,5,6,6,6,6,12,12,12,13,14,16,17,20,20,23,23,1998,2017,3,19,31
35572803700,2483,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,10,10,10,10,2011,2016,0,5,9
57203555921,2488,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004,2004,0,0,1
56247657200,2488,0,2013,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000,2000,0,0,1
57203556254,2490,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,7,2014,2018,2,4,3
7006804652,2490,0,2014,0,0,0,0,0,0,0,0,0,0,0,1,4,4,11,22,22,24,28,37,37,39,41,44,47,48,54,58,58,2001,2017,1,16,35
57203587973,2495,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003,2003,0,0,2
56007456700,2495,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,20,20,20,20,20,28,28,28,2008,2016,5,8,3
10939518900,25,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,10,10,16,18,18,18,2008,2016,3,8,7
7006873161,25,0,2008,0,0,0,0,3,3,3,3,3,3,4,6,8,8,11,11,12,12,12,13,14,14,15,15,18,20,42,47,52,1994,2018,3,24,33
57203621199,2502,1,2010,0,0,0,0,0,1,2,2,2,2,2,2,3,3,4,4,4,8,9,10,13,15,15,16,16,16,19,19,19,1995,2017,2,22,23
36066740000,2502,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,2009,2009,0,0,2
57203624687,2503,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004,2004,0,0,1
57203628522,2506,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,2016,2018,1,2,3
6603782095,2506,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005,2005,0,0,1
57203638349,2510,1,2011,0,0,0,0,0,0,0,0,2,2,2,2,5,5,5,5,5,5,5,5,12,12,12,15,15,15,19,21,22,1998,2018,7,20,7
6507761598,2510,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,11,12,13,18,22,26,28,35,36,37,40,43,2002,2018,2,16,32
57203638522,2511,1,2010,0,0,0,0,0,0,0,4,4,4,4,4,7,8,15,15,15,15,19,29,31,31,35,35,35,38,38,38,38,1997,2015,4,18,15
24453610100,2511,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,50,50,2013,2017,3,4,4
57203659054,2515,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,9,9,9,9,9,10,2009,2018,3,9,5
6601963489,2515,0,2008,1,1,3,3,5,6,7,7,7,10,15,17,17,17,21,21,24,26,26,27,28,33,35,38,38,39,41,41,43,1990,2018,1,28,50
57203724631,2520,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,5,5,5,2011,2013,1,2,2
7103064365,2520,0,2013,0,5,5,5,5,5,5,10,10,10,10,10,10,10,11,14,16,17,19,19,20,22,24,29,38,38,56,62,65,1991,2018,6,27,35
57203727005,2521,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,2010,2010,0,0,1
55148695800,2521,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,2008,2008,0,0,3
57203761516,2522,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2008,2009,0,1,2
10739539000,2522,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004,2005,0,1,2
57203774598,2524,1,2013,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999,1999,0,0,1
7003390634,2524,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002,2002,0,0,1
57203775047,2525,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2015,2015,0,0,1
6603748405,2525,0,2007,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2001,2001,0,0,1
14057602800,253,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,2014,2017,2,3,2
9275644400,253,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003,2005,0,2,5
57203802394,2530,1,2011,0,0,0,0,1,1,1,1,4,4,4,4,6,8,8,10,10,10,10,11,11,13,15,16,16,18,23,32,35,1994,2018,3,24,25
7006838006,2530,0,2012,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,9,9,10,10,10,1998,2016,6,18,6
57203847520,2534,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,50,50,79,79,92,2009,2018,4,9,56
7004291068,2534,0,2015,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,7,7,7,7,7,13,13,13,13,13,1999,2014,7,15,6
57203855596,2536,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,6,6,9,10,11,11,14,16,2006,2018,0,12,35
23469733500,2536,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2010,2010,0,0,1
14057718300,254,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,2009,2009,0,0,1
7005174009,254,0,2014,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,26,26,26,26,2001,2015,13,14,2
57203979106,2546,1,2010,0,0,0,1,1,2,3,4,6,7,8,8,17,18,18,34,39,40,44,47,47,50,53,59,61,65,65,67,68,1992,2018,1,26,59
8541015800,2546,0,2012,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,9,13,14,14,14,17,18,22,22,22,22,25,25,25,1995,2018,8,23,24
57203996241,2547,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,2012,2012,0,0,1
15759541300,2547,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,7,7,8,8,12,14,18,2007,2018,2,11,11
57204144797,2560,1,2012,3,4,4,4,4,4,4,14,15,16,16,16,17,18,24,24,29,29,29,30,30,32,32,37,38,39,44,44,45,1990,2018,4,28,26
6701840343,2560,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2010,2010,0,0,1
57204171679,2562,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2011,2011,0,0,1
21833534600,2562,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,10,36,36,36,36,36,36,36,36,36,36,36,2002,2008,4,6,4
57204222273,2567,1,2011,0,0,0,0,0,0,0,0,0,0,6,6,6,8,14,14,14,14,14,14,21,21,30,30,35,35,39,39,39,2000,2017,5,17,9
15135902600,2567,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,10,10,10,14,15,20,20,20,20,20,20,2003,2017,2,14,30
57204227786,2575,1,2013,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,2000,2013,12,13,4
6603360424,2575,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,2012,2012,0,0,1
14060357500,258,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2014,2014,0,0,1
22945534800,258,0,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,5,6,6,6,6,6,6,6,6,34,2001,2018,7,17,5
57204234657,2580,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,24,28,28,31,33,34,37,37,41,41,44,44,2005,2017,1,12,31
57204245978,2583,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,14,14,20,23,23,25,35,35,38,40,41,41,42,2002,2018,3,16,24
10043728600,2583,0,2013,0,1,1,1,1,1,1,1,1,1,15,15,15,15,31,31,51,51,92,92,96,96,119,119,131,131,152,152,156,1991,2018,7,27,25
57204246217,2584,1,2013,0,0,0,0,0,0,0,0,0,2,4,5,5,6,7,9,9,9,11,11,55,55,57,57,60,60,63,66,66,1999,2017,2,18,21
6603624806,2584,0,2015,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,5,5,5,5,6,6,6,8,8,8,8,8,11,2000,2018,5,18,8
57204253714,2586,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002,2002,0,0,1
6701347404,2586,0,2004,0,0,0,0,0,4,4,6,6,6,6,14,14,43,43,51,51,67,67,67,67,78,78,78,78,78,78,78,78,1995,2013,3,18,9
57204260309,2590,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,10,14,17,18,18,18,18,18,2008,2014,1,6,11
7004334404,2590,0,2013,0,0,0,0,0,0,0,0,2,4,8,8,11,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,19,1998,2018,9,20,9
57204279516,2598,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005,2005,0,0,1
6602223872,2598,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,6,8,12,12,12,2002,2016,9,14,7
11139852800,26,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,8,8,9,9,9,2009,2016,2,7,5
57204280564,2601,1,2012,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2001,2001,0,0,1
35375821300,2601,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,2012,2012,0,0,1
57204288793,2603,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,23,23,23,23,26,30,30,2009,2017,3,8,5
10141613500,2603,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004,2004,0,0,1
57204296870,2606,1,2013,0,0,0,0,0,0,0,0,0,0,0,3,5,5,8,9,9,21,23,23,28,29,30,34,34,38,40,43,47,2001,2018,1,17,41
36351209900,2606,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,25,27,27,30,34,34,2011,2017,1,6,10
57204299732,2612,1,2012,0,0,0,0,0,0,0,0,2,3,11,11,12,17,17,21,21,23,38,42,44,51,53,53,58,61,61,71,71,1998,2017,1,19,39
7004676146,2612,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,2011,2011,0,0,1
14061104000,262,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,2004,2009,4,5,2
6602415777,262,0,2011,0,0,0,3,3,3,3,3,5,5,5,5,8,8,8,8,8,8,8,11,11,12,12,12,12,12,12,12,12,1993,2013,4,20,11
57204334151,2620,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,14,14,14,14,14,14,14,14,25,25,25,46,50,2003,2018,8,15,6
6603619436,2620,0,2010,0,0,0,0,2,2,2,2,2,2,2,2,2,5,9,9,13,13,13,15,18,19,24,24,24,24,25,28,28,1994,2017,6,23,13
57204336319,2623,1,2011,0,0,0,0,9,9,10,10,10,10,10,10,10,21,21,29,29,29,29,34,37,39,39,39,43,50,50,55,56,1994,2018,6,24,28
6602991332,2623,0,2010,0,0,0,2,2,2,2,2,2,2,4,4,4,23,23,29,29,46,46,46,46,46,46,46,46,46,46,46,46,1993,2008,6,15,10
57204340190,2626,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,28,28,37,37,37,37,37,37,37,37,37,37,37,2004,2008,2,4,6
7201891067,2626,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2012,2012,0,0,1
57204341970,2631,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,10,10,12,22,26,32,40,42,42,42,42,42,2003,2014,3,11,14
57203078256,2631,0,2010,7,7,10,10,17,17,24,40,49,49,49,49,49,60,76,76,95,113,118,122,126,135,135,138,152,155,172,176,181,1990,2018,3,28,52
57204342034,2633,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,2017,2017,0,0,1
7005042935,2633,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,17,32,47,47,47,64,68,68,68,68,68,68,68,2002,2012,3,10,7
57204343269,2638,1,2011,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,13,13,13,23,27,33,34,34,45,45,45,1999,2016,8,17,9
6506714124,2638,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,2012,2012,0,0,1
57204343686,2641,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,9,10,10,15,23,28,29,32,37,46,47,50,2004,2018,0,14,49
7003902962,2641,0,2011,0,0,0,0,0,0,0,1,3,3,3,3,3,4,4,4,4,4,10,11,12,12,12,12,14,14,15,15,17,1997,2018,4,21,16
57204344160,2642,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,25,25,25,25,34,34,40,40,40,40,40,40,2004,2013,3,9,5
7006751113,2642,0,2015,0,0,0,0,0,2,2,2,2,2,2,2,16,24,42,51,70,78,113,125,130,137,137,141,157,169,190,216,218,1995,2018,6,23,84
57204345745,2646,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,2004,0,0,1
36055688000,2646,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,36,43,55,67,84,84,96,101,112,2008,2018,1,10,28
57204345933,2647,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2017,2017,0,0,1
55548851900,2647,0,2012,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,1998,2009,7,11,3
57204366905,2654,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,2009,2009,0,0,1
55435069900,2654,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,36,36,36,36,36,36,36,36,36,2008,2010,1,2,2
57204376564,2664,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,11,11,46,46,47,47,47,2006,2016,3,10,7
24722105800,2664,0,2008,0,0,0,0,0,0,0,2,5,5,5,5,7,7,11,18,19,20,20,33,40,44,50,57,64,70,72,76,79,1997,2018,3,21,76
24722105800,409,0,2006,0,0,0,0,0,0,0,2,5,5,5,5,7,7,11,18,19,20,20,33,40,44,50,57,64,70,72,76,79,1997,2018,3,21,76
57204404898,2669,1,2012,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1996,1996,0,0,2
55916706100,2669,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,13,13,18,18,21,21,21,2004,2016,7,12,5
57204413124,2676,1,2010,0,5,5,9,9,10,14,14,14,17,19,19,21,21,22,22,22,28,28,28,28,29,64,74,83,88,88,90,99,1991,2018,3,27,33
24760377800,2676,0,2013,0,0,0,0,0,0,0,2,2,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1997,2002,2,5,3
57204493366,2681,1,2013,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2001,2001,0,0,1
57203065426,2681,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,36,45,45,45,45,45,45,45,45,49,49,49,49,2004,2015,7,11,5
57204540947,2685,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,9,9,12,14,14,18,18,18,19,19,20,27,30,30,2002,2018,1,16,28
7003626472,2685,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,2004,2011,6,7,2
57204933712,2691,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,13,14,2014,2018,0,4,6
7005637911,2691,0,2015,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,8,8,8,8,1996,2015,8,19,6
57204985078,2696,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,17,17,17,17,17,2007,2014,6,7,2
7006270549,2696,0,2007,0,0,2,2,2,2,5,6,9,11,12,12,16,18,18,22,25,27,32,38,39,39,43,44,46,50,50,52,52,1992,2018,1,26,68
7006270549,5054,0,2015,0,0,2,2,2,2,5,6,9,11,12,12,16,18,18,22,25,27,32,38,39,39,43,44,46,50,50,52,52,1992,2018,1,26,68
11140456100,27,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,28,35,35,35,37,2007,2018,6,11,10
38461146800,27,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2015,2015,0,0,1
14119844300,270,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,18,18,2011,2017,4,6,3
57204998188,2700,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,9,9,12,12,12,12,12,12,12,12,2003,2011,4,8,5
6602263687,2700,0,2012,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17,32,36,38,41,43,44,51,51,51,51,51,51,1993,2013,2,20,21
57204998670,2701,1,2011,0,0,0,0,0,0,0,23,23,23,23,57,57,59,59,64,64,86,86,95,95,104,104,126,126,126,126,126,126,1997,2015,3,18,19
7102110919,2701,0,2014,0,0,0,0,0,0,0,0,4,5,5,6,6,7,9,10,10,14,21,23,26,34,39,39,39,43,44,48,48,1998,2018,1,20,40
57205009319,2707,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,5,5,5,2004,2016,7,12,3
7003269099,2707,0,2006,0,0,0,0,0,0,0,0,0,0,0,6,15,21,23,23,23,26,26,26,26,26,26,26,26,26,26,26,26,2001,2007,2,6,15
57205273247,2713,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004,2004,0,0,1
24773391300,2713,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,9,9,9,9,9,2011,2013,1,2,3
57205932032,2728,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2016,2016,0,0,1
10839802300,2728,0,2009,0,0,0,0,4,4,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1994,2004,5,10,4
57206344604,2741,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,11,11,14,14,19,2009,2018,4,9,12
6506239865,2741,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,2012,2012,0,0,1
57207507321,2756,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,16,16,24,24,27,2009,2018,4,9,14
6602517306,2756,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,2003,2008,3,5,4
57207514183,2758,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,39,39,48,48,61,2009,2018,4,9,40
6602756528,2758,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,2004,0,0,1
57207554156,2765,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,22,2009,2018,8,9,2
12646295600,2765,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2006,2006,0,0,1
14219588000,277,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,23,23,23,28,31,31,33,40,40,40,40,2006,2015,3,9,10
36667049700,277,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,17,21,21,25,25,25,25,25,2008,2015,2,7,7
57207604984,2771,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2014,2018,3,4,2
23390479700,2771,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,12,12,12,14,15,19,22,25,29,30,2007,2018,3,11,32
6503889335,2776,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,10,10,13,13,16,20,20,25,25,2004,2018,3,14,21
14319425400,2776,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,9,9,9,11,17,17,17,17,22,2006,2018,3,12,12
6504274755,2787,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2008,2008,0,0,1
8423278400,2787,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2005,2012,6,7,2
6504650029,2792,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,5,6,6,6,8,12,2005,2018,7,13,6
